gene,control_mean,treatment_mean,log2FC,p_value,neg_log10_p,regulation
b1816,0.01991494499999915,-0.34951876200000065,-0.3694337069999998,0.09500448707542114,1.0222558824366723,ns
b3184,-0.19278293000000118,-0.375770654000001,-0.1829877239999998,0.09513063785401495,1.0216795912848873,ns
b2464,0.0474726730000006,0.5887809810000011,0.5413083080000005,0.09515996617376522,1.0215457210121328,ns
b0227,-0.7329170470000002,-0.22034438399999984,0.5125726630000003,0.09518243631132087,1.021443183094507,ns
b0411,-0.07497089400000155,-0.6806517240000014,-0.6056808299999998,0.0952358770431112,1.0211994143610705,ns
b2310,-0.12857996550000014,-0.2891969915000008,-0.16061702600000063,0.09558618707170136,1.0196048620331033,ns
b3727,-0.06966204000000026,0.16351571299999929,0.23317775299999954,0.0956463960009753,1.019331389738907,ns
b4554,0.750683383000001,0.9854974279999995,0.23481404499999847,0.09585189820759786,1.0183992821294516,ns
b1394,0.6389878090000001,0.8926361915000001,0.2536483825,0.09597596505310298,1.0178375122907324,ns
b1466,0.7512030484999999,1.6584765785000002,0.9072735300000003,0.09611558401885908,1.0172061908466854,ns
b3593,0.1074626625000001,0.4387625405000002,0.3312998780000001,0.0961279052022431,1.0171505216327816,ns
b1200,-0.2892088085000006,-0.6281894110000006,-0.3389806025,0.096139237379336,1.0170993272173552,ns
b1685,-1.2538391034999998,-0.5551847424999994,0.6986543610000004,0.09624782308911554,1.0166090844799944,ns
b0336,0.9777317480000001,0.5806886725,-0.39704307550000006,0.09627847309533841,1.0164708059284497,ns
b4237,-0.20044450499999983,0.5933526819999999,0.7937971869999998,0.09639312259460023,1.0159539508042583,ns
b2597,0.8093001245000009,-0.06307532549999889,-0.8723754499999998,0.09673730317112493,1.014406023979034,ns
b0847,0.2639458690000005,0.4647339265000001,0.20078805749999962,0.09696265029521256,1.013395522376884,ns
b4132,-0.4155868895,0.11861027149999989,0.5341971609999999,0.09705836289463383,1.012967038302239,ns
b1740,-0.008984178499998701,0.1628550160000008,0.1718391944999995,0.09710487028187613,1.0127589875636631,ns
b0294,0.9455931535000001,1.6208243945,0.675231241,0.09711091677787494,1.0127319458912252,ns
b1164,0.7609419319999993,1.4365115299999998,0.6755695980000005,0.09720796067358771,1.0122981678407652,ns
b2343,0.1063049844999995,0.9436872654999999,0.8373822810000005,0.09727021322341149,1.0120201321182516,ns
b0207,0.05758106099999955,-0.17001387800000065,-0.2275949390000002,0.09736437989552392,1.01159989778464,ns
b2806,0.09356034900000004,0.2547382079999991,0.16117785899999904,0.09742159930440694,1.0113447451873894,ns
b4245,-0.029639389999998902,-0.1117356899999988,-0.0820962999999999,0.09749207057448425,1.011030705796721,ns
b0897,0.033243621000001354,0.7816389265000003,0.748395305499999,0.09752502341751368,1.0108839367342357,ns
b2495,0.6689611594999993,0.8931395670000004,0.22417840750000106,0.09759212826832095,1.0105852108937672,ns
b0114,0.36628398199999784,0.44321194699999905,0.07692796500000121,0.09770429067506883,1.0100863638596347,ns
b1472,-0.4474569226165506,0.3952130671273421,0.8426699897438927,0.09796212588612313,1.0089417987760447,ns
b3047,0.520426207,0.6936707535,0.17324454649999999,0.09798570403004966,1.0088372826111591,ns
b0986,-0.8035751500000001,-0.3738175585,0.42975759150000015,0.09804416778916121,1.008578235472163,ns
b4661,0.030805213499999852,0.2713050459999999,0.24049983250000004,0.09830900529828691,1.0074066981167655,ns
b0152,-0.38740344050000036,-0.16290958049999998,0.22449386000000038,0.09832152552473074,1.0073513916977541,ns
b1971,-0.49522102049999983,-0.1450498809999998,0.3501711395,0.09834867109928312,1.007231503951533,ns
b2233,0.26750292649999996,0.6850017255,0.4174987990000001,0.09835753294496834,1.0071923729978156,ns
b0210,-0.32270086899999995,0.3074174635000002,0.6301183325000002,0.098364289301279,1.0071625415512468,ns
b3220,-0.9698580514999999,-0.6056805575000002,0.36417749399999977,0.0985017301739707,1.0065561410921449,ns
b3361,0.1800060899999986,0.5914662329999993,0.4114601430000008,0.09871383559163216,1.005621972963665,ns
b1481,0.1157509194999999,0.5262039385000001,0.41045301900000025,0.09928285848925768,1.0031257273973218,ns
b0175,0.0298194650000005,-0.07751559899999935,-0.10733506399999986,0.0994882032861657,1.0022284122336997,ns
b3303,0.7868315450000001,0.52863302,-0.25819852500000007,0.09984732904561437,1.000663548182021,ns
b1531,0.4145978009999989,0.540798882499999,0.1262010815000001,0.09996799479698595,1.000139019078468,ns
b1215,0.0421642605000007,0.25020636100000093,0.20804210050000022,0.09999393426685943,1.0000263439433013,ns
b3886,-0.18815238999999945,0.12624267300000008,0.31439506299999953,0.10000030506017127,0.9999986751425305,ns
b1985,0.18394523950000044,0.9338577120000002,0.7499124724999998,0.10007483438429743,0.9996751199442688,ns
b2040,-0.05637184550000015,-0.27538053350000036,-0.2190086880000002,0.10010671705875854,0.9995367808255634,ns
b3426,-0.1680153024999993,0.2317380495000005,0.3997533519999998,0.10032364125570616,0.99859671346948,ns
b1208,-0.2445229000000006,-0.07915655950000115,0.16536634049999943,0.1004054907777743,0.9982425367001131,ns
b4336,-0.6218844425000001,-0.2256766190000001,0.39620782349999994,0.10042285806979237,0.9981674226123746,ns
b0016,-0.10697860800000031,-0.19952052250000024,-0.09254191449999993,0.10046436946559244,0.9979879371307951,ns
b3040,-0.0765643744999997,0.14007757999999934,0.21664195449999904,0.10050358148964793,0.9978184616914854,ns
b4320,0.7190606094999996,1.0181949784999995,0.2991343689999999,0.10066435072028981,0.9971243032953113,ns
b3493,0.6753378390000004,0.267802139,-0.40753570000000044,0.10069426562920944,0.9969952610899014,ns
b1274,-0.2791327454999992,-0.45804021349999946,-0.17890746800000024,0.10077100353227733,0.9966644164772727,ns
b2139,0.13483178650000005,0.43640993149999996,0.3015781449999999,0.10086153568828868,0.996274423685587,ns
b4209,-0.7110356555000001,0.241088266,0.9521239215000001,0.10090028655516435,0.9961076003721091,ns
b3410,-0.7545394220000006,0.4436259974999994,1.1981654195,0.10094237077656801,0.995926499452836,ns
b2276,0.05635590300000095,0.36010519399999996,0.30374929099999903,0.1010438089397193,0.9954902910124716,ns
b1304,0.4358370734999988,0.263419391999999,-0.1724176814999998,0.10115715531465787,0.9950033921441387,ns
b1640,0.3606931250000005,0.5711715950000009,0.21047847000000042,0.10118787320683971,0.9948715321101143,ns
b1902,-0.12402410350000048,-1.2175939610000004,-1.0935698575,0.10121281270079478,0.9947645059445418,ns
b0876,-0.3852880430000005,-0.6316397335000006,-0.24635169050000005,0.10121327159977168,0.9947625368574639,ns
b3345,-0.016475319500000446,0.3591028444999988,0.3755781639999992,0.10128150483141399,0.994469854570755,ns
b1273,0.02744090050000025,0.1682368709999999,0.14079597049999965,0.10130861360771612,0.9943536278552554,ns
b3301,0.9116553450000016,0.6659538150000017,-0.24570152999999983,0.10134949484165993,0.994178411628361,ns
b2441,0.26435703049999937,0.0823224859999993,-0.18203454450000006,0.10169219564758197,0.9927123756637417,ns
b2638,0.2099338145000002,0.82726933,0.6173355154999998,0.1017258584914001,0.9925686363333197,ns
b0484,0.4504530804999991,1.286717606499999,0.8362645259999999,0.10181859285760939,0.9921729092472006,ns
b4341,1.8243331710000001,0.867537078,-0.9567960930000001,0.10182730541906845,0.9921357484951379,ns
b0071,-0.36335071849999867,-0.45878831899999906,-0.09543760050000039,0.101885557309314,0.9918873746335684,ns
b3684,-0.7705468819999999,-0.25457718599999973,0.5159696960000002,0.10229282505175875,0.9901548271843019,ns
b2764,-0.0375316894999997,-0.20507226449999827,-0.16754057499999858,0.10236200100445092,0.989861232977337,ns
b2094,-0.2302248000000002,-0.4784818150000003,-0.2482570150000001,0.10279707102327502,0.9880192594317069,ns
b2795,-0.4085467224999997,-0.28806350449999973,0.12048321799999995,0.10300341380407682,0.9871483813947888,ns
b0498,1.595927885,1.9488402370000002,0.35291235200000015,0.10301825085270476,0.9870858282805935,ns
b2192,-0.11189396799999946,-0.5028254924999995,-0.39093152450000007,0.103084073821497,0.9868084267214791,ns
b2112,1.2085779800000012,1.8894894894999998,0.6809115094999987,0.10372457895865841,0.9841183193941683,ns
b0872,1.0122002760000002,1.6570748715000003,0.6448745955000001,0.10383638464856124,0.9836504414461891,ns
b3329,-0.6624058795,-0.958752394,-0.29634651450000005,0.10413318759979637,0.982410837305519,ns
b0497,0.40051466550000026,0.7206471730000001,0.3201325074999999,0.10426892755973306,0.9818450932979247,ns
b4310,0.7728728600000001,1.1333663755000005,0.3604935155000004,0.10446365741277643,0.9810347730004553,ns
b0487,-0.7823763924999994,-0.2043241525000003,0.578052239999999,0.10482931868362735,0.9795172368010123,ns
b3573,-0.3176086584999997,0.08037223150000035,0.39798089000000003,0.10497226981029366,0.978925411967405,ns
b2249,-0.4806299140000001,-0.22770942399999994,0.25292049000000016,0.1049829659798796,0.9788811617021976,ns
b2092,0.6763394014999999,0.3349786459999988,-0.3413607555000011,0.10512433491890953,0.9782967387988951,ns
b1960,-0.43021919150000043,-0.19861932300000035,0.23159986850000008,0.1051280251685507,0.9782814937376221,ns
b0911,0.47182005499999935,0.15386777999999873,-0.3179522750000006,0.10515585068911,0.9781665589138632,ns
b3990,-0.3135049460000001,-0.37031192299999915,-0.05680697699999904,0.10540892730742345,0.9771226062376229,ns
b1042,0.0555669714999998,0.4075875660000001,0.35202059450000034,0.1055033960523586,0.9767335606216274,ns
b4364,-0.38008882600000016,-0.0028965235000000464,0.37719230250000013,0.10560132291981732,0.9763306411471129,ns
b4696,1.6318872435,1.9682213995000002,0.33633415600000016,0.10611709507194135,0.9742146472262138,ns
b0364,0.30008473865989865,-0.4525324010567942,-0.7526171397166929,0.10612496807554052,0.9741824273922187,ns
b2770,0.16310501550000006,0.626102121,0.4629971054999999,0.10626812236110611,0.9735969928513061,ns
b3502,-0.0801535595,-0.37547481800000004,-0.2953212585,0.10631667899126158,0.9733985978882709,ns
b0436,-0.2310925299999988,-0.6176464999999993,-0.3865539700000005,0.1065192588608073,0.9725718639546648,ns
b1234,-0.3803500944999998,-0.15347859099999936,0.22687150350000043,0.10667013830231635,0.9719571418278415,ns
b0933,0.6135052745000003,1.1467017135000006,0.5331964390000004,0.10672152922648548,0.9717479603215858,ns
b2515,0.05665918349999985,0.20339583249999998,0.14673664900000014,0.10682426847533233,0.9713300725169847,ns
b3555,-0.16069686149999904,0.5251981620000015,0.6858950235000005,0.10711823341205734,0.9701365982974078,ns
b1423,-0.0037799535000002486,0.3042412149999995,0.3080211684999998,0.1071561950784617,0.969982715796991,ns
b2190,0.7341978710000006,0.9185416480000006,0.18434377700000004,0.10717256128660062,0.9699163900829919,ns
b0120,0.26661765399999915,-0.06601332149999979,-0.3326309754999989,0.10721546059599094,0.9697425843504632,ns
b2716,-0.00560430000000035,0.31288284999999955,0.3184871499999999,0.10722230014056167,0.9697148804940473,ns
b1191,-0.01686690199999985,0.3942384459999997,0.41110534799999954,0.1073091500361297,0.9693632450352034,ns
b2317,1.1626745015000006,1.233606012000001,0.07093151050000035,0.10734349692793616,0.969224260811898,ns
b0011,0.4064461380000002,0.6547067380000002,0.24826060000000005,0.10743142169883006,0.9688686769737184,ns
b1579,-0.09714243349999944,0.4136963210000004,0.5108387544999998,0.10743259324096126,0.9688639410082004,ns
b3706,0.10858196799999835,0.24979463199999902,0.14121266400000065,0.10766243847880326,0.9679357879431862,ns
b1248,0.7015891254999986,0.9867076874999992,0.2851185620000005,0.10805648286300974,0.9663491724441079,ns
b2280,1.6247979474999994,1.8942909755000001,0.26949302800000074,0.10832370718222573,0.9652764854643785,ns
b2558,-0.39881126399999983,-0.6255219724999999,-0.22671070850000002,0.10838825619161127,0.9650177708186243,ns
b3497,-0.35573470249999994,-0.05325392299999976,0.3024807795000002,0.10841256163774389,0.9649203936842988,ns
b2370,-0.11774143950000045,-0.00535413350000045,0.11238730599999999,0.1085366698201693,0.9644235078064021,ns
b3304,-0.010907480000001052,-0.2440376800000017,-0.23313020000000065,0.10861692899291635,0.9641024805001652,ns
b2663,0.4949061474999996,0.8344152019999997,0.33950905450000013,0.10869776286851045,0.9637793941276818,ns
b1400,-0.0528504355000003,0.0691032495000003,0.12195368500000059,0.10897245008452093,0.9626832845234312,ns
b2527,-0.4394750965000003,-0.9419839430000008,-0.5025088465000005,0.1089893112281649,0.9626160919882484,ns
b1270,0.06250719499999885,0.25589311999999875,0.1933859249999999,0.10917642242444779,0.9618711410868207,ns
b1733,0.2963878375000002,0.4915461744999998,0.19515833699999963,0.10929270244822306,0.9614088352348675,ns
b2499,-0.19411660300000028,-0.3534428150000002,-0.1593262119999999,0.10930417457283151,0.961363251048253,ns
b3204,0.00710146949999935,0.2033528239999995,0.19625135450000014,0.10932947869733257,0.9612627226847107,ns
b1540,-0.19682004150000054,0.0791271704999987,0.2759472119999993,0.10936326491526789,0.9611285328813542,ns
b3176,-0.05929813500000006,-0.2087928980000004,-0.14949476300000034,0.10940016354932729,0.9609820287474028,ns
b3616,0.013065195000000702,0.3024090300000006,0.2893438349999999,0.10944338097136694,0.9608104990072955,ns
b2526,-0.0958079584999991,-0.36071500599999945,-0.2649070475000004,0.10955476476284079,0.9603687293291143,ns
b1804,-0.33845730100000004,-0.5179438730000006,-0.1794865720000005,0.10961123085030555,0.960144945428016,ns
b0679,0.1086194615000004,-0.2639275135000001,-0.3725469750000005,0.10970687875145238,0.959766140792296,ns
b0319,-0.503545216,0.49726859049999994,1.0008138065,0.10978614379998232,0.959452469093026,ns
b3460,1.2539560429999996,1.0450267329999994,-0.20892931000000026,0.10980266811051341,0.959387106774864,ns
b2129,-0.13281080649999974,0.20792066400000037,0.3407314705000001,0.10981895920594015,0.9593226765732721,ns
b3339,-0.46681739999999916,-0.6951250399999997,-0.2283076400000006,0.11000271718792277,0.9585965871586236,ns
b4662,-0.5249053624999998,0.8364586820000008,1.3613640445000006,0.11006343453669012,0.9583569391256307,ns
b2201,-0.20397991899999976,0.0466779830000003,0.25065790200000004,0.11009272090567035,0.958241394697699,ns
b0490,-0.3865439209999994,-0.2780083604999999,0.10853556049999952,0.11020607340255946,0.9577944710691979,ns
b0874,-0.1242630574999998,-0.4023260815000005,-0.2780630240000007,0.11022160896720831,0.9577332536219255,ns
b4367,-0.4883962635000012,-0.1283261645000015,0.3600700989999997,0.110229421592449,0.9577024714566165,ns
b4026,-0.4162941635000006,0.8980100595000002,1.3143042230000008,0.11025577576396517,0.9575986506880901,ns
b3205,-0.6744465814999994,-0.39464642949999934,0.279800152,0.11028732778968504,0.9574743859023344,ns
b4088,0.39705384850000014,0.05318560500000015,-0.3438682435,0.11036427356329424,0.9571714909672066,ns
b2354,0.049685478999999845,0.48746878250000014,0.4377833035000003,0.11048828574195221,0.9566837645789787,ns
b2180,-0.1310389079999998,0.0678705610000003,0.1989094690000001,0.11055231464623155,0.956432160117719,ns
b0726,-0.0562581895000002,-0.2695713360000003,-0.21331314650000008,0.11063423716428723,0.9561104543099215,ns
b1756,0.0791979734999999,0.3343725499999999,0.25517457649999997,0.1107149097510776,0.9557938896307852,ns
b3131,0.42951855550000007,0.5625235449999999,0.13300498949999984,0.11077556713832208,0.9555560178306475,ns
b2717,-0.11608349549999936,0.06978789400000045,0.18587138949999982,0.11106422913877248,0.954425793346231,ns
b3400,-0.6110265069999992,-0.8928328104999994,-0.28180630350000024,0.1110647534591276,0.9544237431010598,ns
b4292,-0.8584509045000006,-0.5553450380000005,0.30310586650000015,0.1111580829795819,0.9540589516262984,ns
b3528,0.8405578615000007,0.5886599985000003,-0.2518978630000004,0.11148001741645577,0.9528029721091635,ns
b0401,0.0862733060000011,0.5988802789999998,0.5126069729999987,0.11160006610865067,0.9523355481348765,ns
b3213,0.11134060999999915,0.378415154999999,0.26707454499999983,0.11162946445986194,0.9522211587729548,ns
b3137,0.284031476,-0.18192472399999995,-0.46595619999999993,0.11163510974349272,0.9521991963497722,ns
b2664,0.07269114649999996,0.3621412944999993,0.28945014799999935,0.11173403052810425,0.951814534854826,ns
b3949,0.0031814200000001014,-0.3029508324999999,-0.3061322525,0.11186080556825334,0.9513220574144622,ns
b2660,-0.9917795780000005,-0.6431676249999998,0.3486119530000007,0.11187900491192922,0.9512514050389804,ns
b1168,-0.10142892899999996,0.3552224970000001,0.456651426,0.11190366049773767,0.9511557069661344,ns
b2728,-1.0179340800000003,0.13605072449999955,1.1539848044999998,0.11209120119580945,0.95042847680808,ns
b2439,-0.26443193400000004,-0.727521933,-0.463089999,0.11262307175686051,0.9483726315957802,ns
b0091,-0.02433020200000065,0.09212110399999979,0.11645130600000043,0.11270238263604498,0.9480669024565671,ns
b2302,0.2016266515000002,0.4955119255000002,0.29388527400000003,0.11271646098538748,0.9480126554438199,ns
b3962,-0.47836714449999906,-0.2036850230000002,0.2746821214999989,0.11282035054643957,0.947612555203181,ns
b1436,0.3929829815000001,0.4811892560000002,0.08820627450000007,0.1130339868156863,0.9467909541516067,ns
